Age,Gender,City,Locality,Languages,college,Profession,Have you gone Trekking,Preferred Days,Number of Treks,Difficulty of Trek,trekker_id,BMI,cluster
33,1,4,2,[0],3,0,1,[0],5,1,3921,22.058051188683873,5
56,0,0,7,[0],1,0,0,[0],0,1,3922,34.232692221071126,5
29,1,4,17,[0],0,2,1,[0],0,1,3923,23.323418063818284,5
17,1,2,11,[0],4,0,1,[0],3,1,3924,26.298487836949374,5
42,0,4,19,[0],1,0,1,[0],3,0,3925,32.89473684210526,5
26,1,0,7,[0],5,0,1,[0],1,1,3926,35.6718192627824,5
15,0,0,24,[0],4,0,1,[0],3,0,3927,26.1286108288576,5
34,1,4,19,[0],0,2,1,[0],4,0,3928,32.89473684210526,5
25,1,2,12,[0],5,2,1,[0],2,1,3929,30.864197530864192,5
20,0,1,13,[0],3,2,1,[0],2,1,3930,19.817677368212443,5
32,0,4,2,[0],3,0,1,[0],3,0,3931,18.20664542558034,5
42,1,1,9,[0],0,0,1,[0],2,0,3932,30.83653053175087,5
19,0,2,12,[0],3,0,0,[0],0,1,3933,20.015495867768596,5
39,0,4,19,[0],4,0,1,[0],2,1,3934,20.569329660238754,5
19,1,4,19,[0],5,2,1,[0],3,0,3935,26.07897153351699,5
18,1,1,5,[0],0,0,1,[0],2,2,3936,29.617289092507754,5
33,0,4,2,[0],4,0,1,[0],2,2,3937,43.642134497123585,5
25,0,4,2,[0],4,0,0,[0],0,1,3938,20.07960127648894,5
43,1,0,7,[0],1,1,1,[0],2,0,3939,24.609733700642796,5
20,1,4,19,[0],2,0,1,[0],3,1,3940,29.402273297715947,5
23,1,4,2,[0],1,0,1,[0],1,1,3941,26.44628099173554,5
14,1,4,2,[0],5,0,1,[0],3,2,3942,24.524346347059055,5
24,1,1,3,[0],3,1,0,[0],0,0,3943,23.66524436157625,5
12,0,4,2,[0],2,0,0,[0],0,2,3944,21.107266435986162,5
22,1,2,15,[0],3,0,1,[0],3,1,3945,21.936347412254616,5
21,0,4,2,[0],1,1,1,[0],3,2,3946,33.3275623268698,5
23,0,2,4,[0],0,2,0,[0],0,0,3947,17.04032877810819,5
47,1,1,13,[0],5,0,1,[0],4,2,3948,35.15339663988313,5
41,0,4,2,[0],2,0,1,[0],3,2,3949,27.475629493018182,5
12,1,0,6,[0],2,0,1,[0],1,1,3950,31.20256367009614,5
38,1,4,17,[0],1,0,1,[0],4,0,3951,31.184587124610193,5
23,0,2,20,[0],4,2,1,[0],4,0,3952,27.548209366391188,5
10,0,2,12,[0],3,0,1,[0],2,1,3953,27.734374999999993,5
24,0,4,17,[0],2,2,1,[0],2,1,3954,25.605536332179934,5
23,1,0,10,[0],5,0,1,[0],2,1,3955,21.484374999999996,5
39,1,4,23,[0],3,0,1,[0],2,1,3956,29.04865649963689,5
26,1,4,16,[0],1,1,1,[0],4,2,3957,28.906249999999993,5
23,0,4,23,[0],5,0,1,[0],3,2,3958,29.340039628105465,5
23,0,4,16,[0],2,0,0,[0],0,0,3959,29.04865649963689,5
25,1,4,17,[0],2,0,1,[0],2,2,3960,28.25096980941137,5
36,1,1,3,[0],3,1,1,[0],3,2,3961,19.43301326017375,5
10,1,4,2,[0],0,0,1,[0],2,1,3962,23.422090729783037,5
41,1,3,8,[0],0,0,1,[0],3,0,3963,27.08415906989034,5
30,0,1,5,[0],4,2,1,[0],2,0,3964,30.021501886486266,5
25,1,3,8,[0],0,0,1,[0],0,1,3965,25.847768218818715,5
29,1,4,23,[0],1,0,1,[0],1,0,3966,32.4354258138523,5
34,0,3,18,[0],0,0,1,[0],3,1,3967,26.370238143535232,5
34,1,3,18,[0],3,0,1,[0],2,0,3968,24.111507464658473,5
32,1,3,22,[0],1,0,0,[0],0,1,3969,24.524346347059055,5
14,0,2,11,[0],5,0,0,[0],0,2,3970,26.82742078020452,5
30,1,4,16,[0],1,0,1,[0],3,0,3971,26.986001011975038,5
41,1,1,5,[0],4,2,0,[0],0,0,3972,30.35925113847192,5
41,0,3,0,[0],1,0,0,[0],0,2,3973,30.119375573921033,5
27,1,1,5,[0],5,0,1,[0],1,1,3974,26.14268848035082,5
36,1,3,22,[0],2,0,1,[0],1,1,3975,26.897670187097027,5
40,1,4,19,[0],5,0,1,[0],2,1,3976,24.111507464658473,5
25,1,1,9,[0],2,0,1,[0],4,2,3977,24.218749999999996,5
33,0,3,18,[0],2,1,1,[0],1,1,3978,24.092970521541954,5
27,1,4,23,[0],3,0,1,[0],3,1,3979,25.315454293738377,5
35,0,2,15,[0],3,0,1,[0],2,2,3980,24.77679524969029,5
49,1,1,5,[0],3,0,1,[0],0,1,3981,29.094282341035587,5
33,1,1,5,[0],0,0,1,[0],3,2,3982,22.76943835385394,5
35,1,4,17,[0],3,0,1,[0],2,0,3983,25.71100826707804,5
34,1,3,22,[0],3,0,1,[0],2,1,3984,42.41689750692521,5
22,1,4,19,[0],2,0,1,[0],2,2,3985,27.11111111111111,5
27,1,4,19,[0],1,0,1,[0],1,0,3986,36.06484235574064,5
14,1,4,19,[0],3,0,1,[0],4,0,3987,19.333729922665082,5
32,0,4,23,[0],2,0,1,[0],3,1,3988,37.804076265614725,5
11,1,1,3,[0],3,1,1,[0],3,1,3989,34.131113423517164,5
13,1,3,22,[0],5,0,1,[0],2,1,3990,28.935185185185187,5
31,0,0,14,[0],0,1,1,[0],2,2,3991,20.478266613819528,5
22,1,1,3,[0],3,0,1,[0],2,2,3992,27.688778133776353,5
24,0,4,2,[0],1,0,1,[0],5,0,3993,26.346494034400994,5
47,1,4,23,[0],1,0,1,[0],2,2,3994,26.709401709401707,5
42,1,3,22,[0],0,0,0,[0],0,1,3995,24.325863050566745,5
40,1,4,16,[0],5,0,0,[0],0,2,3996,13.71742112482853,5
35,0,3,21,[0],0,0,1,[0],3,2,3997,22.476586888657646,5
32,1,1,3,[0],1,1,1,[0],1,2,3998,32.01613964299811,5
10,0,1,13,[0],3,0,1,[0],2,2,3999,29.060607121599386,5
29,0,0,14,[0],4,2,0,[0],0,1,4000,28.54828131630724,5
21,1,4,19,[0],0,2,1,[0],3,0,4001,26.83518005540166,5
36,1,0,14,[0],0,0,1,[0],4,1,4002,23.661438615467823,5
41,1,1,3,[0],3,1,0,[0],0,0,4003,31.980541417053285,5
40,1,0,6,[0],4,0,1,[0],4,1,4004,23.14814814814815,5
24,0,0,10,[0],5,2,0,[0],0,0,4005,29.3946871824648,5
22,0,4,23,[0],4,0,1,[0],3,1,4006,21.79944510503369,5
34,1,2,15,[0],4,0,1,[0],3,2,4007,34.15415753078091,5
19,1,1,3,[0],0,0,1,[0],3,0,4008,20.478266613819528,5
23,1,4,23,[0],1,0,1,[0],4,2,4009,30.80124869927159,5
30,0,4,23,[0],1,2,1,[0],2,0,4010,27.01685988851271,5
18,1,1,1,[0],3,0,1,[0],1,1,4011,32.038959374599514,5
35,0,1,9,[0],2,0,1,[0],3,2,4012,31.828703703703706,5
35,1,4,2,[0],4,0,0,[0],0,2,4013,28.827530291428314,5
32,0,3,8,[0],4,0,0,[0],0,2,4014,26.218820861678008,5
15,0,1,5,[0],5,0,1,[0],2,0,4015,21.612811791383223,5
37,1,1,9,[0],4,0,1,[0],4,2,4016,24.32322868339264,5
38,1,4,19,[0],4,0,1,[0],4,1,4017,27.94309769197271,5
30,1,2,11,[0],5,2,1,[0],3,0,4018,23.225431847873423,5
38,1,1,9,[0],2,0,1,[0],2,0,4019,31.611773249604852,5
25,1,4,17,[0],2,0,1,[0],4,2,4020,30.119375573921033,5
39,1,4,16,[0],0,0,0,[0],0,1,4021,29.1363163371488,5
44,1,3,8,[0],0,0,1,[0],1,0,4022,26.22268470343392,5
30,0,0,14,[0],4,1,1,[0],1,2,4023,38.87269193391643,5
33,1,4,23,[0],5,0,1,[0],1,0,4024,28.19692120103642,5
30,1,4,23,[0],1,0,0,[0],0,0,4025,30.297783933518005,5
29,0,0,6,[0],5,0,1,[0],3,0,4026,43.87755102040817,5
28,0,4,2,[0],0,0,1,[0],2,1,4027,28.326580372189753,5
41,1,4,16,[0],5,1,1,[0],2,0,4028,32.046146450889275,5
25,1,1,13,[0],5,0,1,[0],1,0,4029,25.209201358495854,5
25,0,4,16,[0],5,0,1,[0],3,1,4030,28.93406890166274,5
35,0,4,17,[0],3,2,0,[0],0,2,4031,26.397977394408095,5
44,1,4,23,[0],0,1,1,[0],2,1,4032,27.815881725346742,5
23,0,4,23,[0],3,0,1,[0],2,0,4033,28.124999999999993,5
25,1,0,7,[0],4,1,1,[0],2,1,4034,36.93527318589253,5
31,1,1,1,[0],1,0,1,[0],2,1,4035,36.59223118784013,5
49,1,3,8,[0],4,2,1,[0],1,0,4036,27.239224483255885,5
30,1,3,21,[0],2,0,1,[0],3,0,4037,26.027582477014604,5
26,1,4,23,[0],1,0,1,[0],3,2,4038,24.3910588392529,5
25,1,4,23,[0],1,0,1,[0],3,1,4039,19.493177387914233,5
28,0,4,2,[0],5,0,1,[0],2,1,4040,32.142857142857146,5
25,1,4,17,[0],1,2,0,[0],0,2,4041,28.25096980941137,5
42,0,0,10,[0],4,0,1,[0],1,0,4042,34.99747006240513,5
14,0,2,4,[0],5,0,1,[0],3,1,4043,29.515938606847698,5
28,1,4,23,[0],3,0,0,[0],0,2,4044,34.01920438957475,5
26,1,2,11,[0],4,0,1,[0],3,2,4045,21.096190514828187,5
45,0,4,23,[0],2,0,0,[0],0,1,4046,35.37981269510926,5
33,1,4,17,[0],2,0,0,[0],0,2,4047,26.989619377162633,5
42,1,4,16,[0],5,2,0,[0],0,1,4048,25.437480812245077,5
11,0,4,17,[0],0,1,0,[0],0,1,4049,23.140495867768596,5
42,0,3,18,[0],1,0,1,[0],1,0,4050,29.319856487018246,5
30,1,1,3,[0],2,0,0,[0],0,0,4051,28.515624999999993,5
32,0,4,19,[0],1,0,0,[0],0,0,4052,23.738662131519277,5
31,1,2,4,[0],5,0,1,[0],2,2,4053,31.244992789617044,5
22,1,4,23,[0],1,0,1,[0],3,0,4054,33.310844999156686,5
27,0,4,16,[0],4,0,1,[0],2,0,4055,24.609374999999996,5
33,1,3,18,[0],2,0,1,[0],3,2,4056,31.184587124610193,5
42,1,1,5,[0],1,0,0,[0],0,2,4057,30.86300682844026,5
40,1,4,19,[0],4,0,1,[0],1,2,4058,23.046874999999996,5
39,0,2,11,[0],0,0,1,[0],3,2,4059,27.587326057852245,5
23,0,2,11,[0],4,0,1,[0],1,2,4060,26.218820861678008,5
21,1,0,24,[0],3,2,0,[0],0,1,4061,31.596260387811633,5
44,0,1,13,[0],1,0,1,[0],2,0,4062,22.948115744558788,5
17,1,4,16,[0],5,0,1,[0],4,1,4063,32.029085872576175,5
26,0,1,13,[0],0,1,0,[0],0,1,4064,31.249999999999993,5
37,0,4,16,[0],0,0,0,[0],0,1,4065,27.250887446663558,5
22,1,4,2,[0],4,0,1,[0],1,1,4066,31.346450617283953,5
21,1,4,17,[0],0,0,1,[0],4,0,4067,27.09925100681245,5
52,1,2,15,[0],5,0,0,[0],0,2,4068,28.01022373166206,5
38,0,4,2,[0],4,0,0,[0],0,0,4069,19.721036967980208,5
40,1,1,1,[0],2,0,0,[0],0,1,4070,29.410758865975858,5
28,0,4,2,[0],0,0,1,[0],2,1,4071,24.0569347455645,5
35,1,0,24,[0],1,0,1,[0],3,2,4072,21.258503401360546,5
25,1,2,11,[0],4,0,1,[0],2,0,4073,26.953124999999996,5
33,1,4,19,[0],5,1,1,[0],3,1,4074,32.89329415376518,5
21,1,4,17,[0],3,0,1,[0],1,1,4075,14.880952380952383,5
38,0,4,23,[0],5,0,0,[0],0,1,4076,24.46460160337235,5
23,0,4,19,[0],4,0,1,[0],3,0,4077,41.37931034482759,5
33,1,4,19,[0],0,0,1,[0],3,0,4078,21.620647718571234,5
49,0,1,13,[0],5,0,1,[0],3,2,4079,28.068944344546292,5
22,0,1,9,[0],1,0,0,[0],0,2,4080,31.468369660789488,5
23,0,4,16,[0],0,0,1,[0],2,1,4081,33.163265306122454,5
25,1,0,6,[0],5,0,0,[0],0,1,4082,26.769779892920884,5
16,1,2,11,[0],1,0,1,[0],0,0,4083,22.060353798126947,5
42,1,3,21,[0],5,0,0,[0],0,1,4084,28.305995064595734,5
25,1,0,24,[0],0,0,1,[0],3,0,4085,25.390218522372525,5
19,1,0,14,[0],1,0,1,[0],2,1,4086,28.946098855313362,5
24,1,4,17,[0],4,0,1,[0],2,2,4087,27.915518824609737,5
36,1,4,23,[0],3,1,0,[0],0,0,4088,38.049940546967896,5
22,0,4,17,[0],4,0,1,[0],4,1,4089,23.124670372023203,5
18,1,2,15,[0],3,2,0,[0],0,0,4090,23.634033007530842,5
16,0,2,12,[0],4,2,1,[0],2,1,4091,23.1084345786212,5
45,1,4,16,[0],3,0,0,[0],0,0,4092,22.229061933586404,5
24,0,1,1,[0],3,0,1,[0],3,1,4093,30.024394820791898,5
39,1,2,12,[0],2,0,0,[0],0,0,4094,19.37919743392696,5
33,0,3,21,[0],1,0,0,[0],0,0,4095,23.301094832264035,5
27,0,1,1,[0],1,2,0,[0],0,0,4096,33.31945022907122,5
29,1,2,4,[0],1,0,1,[0],3,2,4097,29.242108636436463,5
30,1,4,17,[0],5,0,0,[0],0,0,4098,27.339911999658252,5
29,1,4,2,[0],2,0,0,[0],0,1,4099,25.727555214006482,5
31,0,1,9,[0],1,1,1,[0],1,1,4100,29.000594883997625,5
42,1,1,3,[0],3,0,1,[0],1,1,4101,24.06404738766255,5
33,1,1,13,[0],0,2,1,[0],3,2,4102,21.952479338842977,5
23,1,4,19,[0],2,0,0,[0],0,0,4103,29.674945215485756,5
26,0,3,0,[0],2,0,1,[0],2,1,4104,24.87771968291449,5
21,0,1,1,[0],4,0,1,[0],1,1,4105,27.734374999999993,5
30,1,1,9,[0],4,0,0,[0],0,2,4106,20.70081674131507,5
26,0,4,16,[0],3,0,1,[0],2,2,4107,31.63371488033298,5
45,1,3,0,[0],1,0,0,[0],0,2,4108,25.806451612903224,5
25,0,4,23,[0],0,0,0,[0],0,2,4109,32.01613964299811,5
25,1,1,9,[0],2,0,1,[0],3,0,4110,25.876058067628612,5
29,0,4,16,[0],1,0,0,[0],0,1,4111,35.05886426592798,5
28,1,4,17,[0],1,0,1,[0],2,0,4112,20.281233098972418,5
27,1,4,23,[0],2,0,1,[0],3,0,4113,24.88888888888889,5
26,0,0,24,[0],5,1,1,[0],1,0,4114,29.757584555087824,5
36,1,4,2,[0],5,0,0,[0],0,1,4115,19.37919743392696,5
33,0,4,16,[0],0,1,1,[0],2,2,4116,23.529411764705884,5
20,0,1,9,[0],3,0,1,[0],4,2,4117,16.853406572828565,5
35,0,4,2,[0],2,0,1,[0],2,0,4118,24.441802087462015,5
58,0,4,17,[0],3,1,1,[0],2,2,4119,24.341758286340216,5
21,1,3,0,[0],5,0,1,[0],3,2,4120,19.23947487550928,5
29,1,2,11,[0],4,0,1,[0],2,1,4121,19.233560749020178,5
19,1,1,3,[0],4,0,1,[0],3,2,4122,24.83576349943919,5
21,1,4,16,[0],3,0,1,[0],4,0,4123,20.312499999999996,5
39,0,2,15,[0],3,0,1,[0],2,1,4124,25.076193048107708,5
30,1,4,16,[0],4,0,1,[0],1,1,4125,36.71874999999999,5
20,0,0,10,[0],0,0,1,[0],4,1,4126,31.217481789802285,5
35,1,3,21,[0],0,0,0,[0],0,0,4127,32.87310979618672,5
41,0,4,23,[0],5,1,1,[0],4,0,4128,30.080059234578187,5
21,0,0,24,[0],2,0,0,[0],0,0,4129,30.80124869927159,5
36,0,4,19,[0],4,0,1,[0],3,2,4130,23.147255121330193,5
39,1,4,2,[0],2,0,1,[0],3,0,4131,18.25310978907518,5
42,1,1,1,[0],4,2,0,[0],0,0,4132,24.38652644413961,5
32,0,2,11,[0],3,0,1,[0],2,0,4133,23.533042706685695,5
21,1,1,3,[0],4,1,1,[0],4,2,4134,25.461980633463213,5
25,0,3,21,[0],1,1,0,[0],0,1,4135,28.763971071663377,5
26,1,2,20,[0],4,0,0,[0],0,0,4136,27.19178983377922,5
39,1,4,17,[0],1,0,1,[0],2,1,4137,24.87771968291449,5
21,1,4,16,[0],1,0,1,[0],1,2,4138,23.95122659311947,5
45,0,3,18,[0],5,0,1,[0],2,1,4139,27.43484224965706,5
27,1,1,5,[0],1,0,1,[0],2,0,4140,26.037493991347535,5
43,1,4,17,[0],0,0,1,[0],3,1,4141,27.513384889946465,5
29,0,4,16,[0],3,0,0,[0],0,0,4142,33.29369797859691,5
41,1,4,23,[0],4,0,1,[0],1,2,4143,20.9572742022715,5
39,0,4,17,[0],1,1,1,[0],3,1,4144,31.93113980285992,5
33,0,4,17,[0],1,0,1,[0],1,1,4145,21.146319909102385,5
36,1,1,5,[0],1,0,1,[0],4,1,4146,35.74950690335305,5
12,1,2,15,[0],1,0,1,[0],4,2,4147,36.1474435196195,5
14,1,4,16,[0],2,0,0,[0],0,1,4148,28.360351528307834,5
25,0,0,14,[0],1,2,1,[0],2,1,4149,29.515938606847698,5
30,0,0,7,[0],2,0,1,[0],1,2,4150,29.340039628105465,5
29,1,4,23,[0],1,0,0,[0],0,1,4151,25.816630212628635,5
43,0,4,17,[0],5,0,1,[0],1,2,4152,39.67466772465781,5
17,1,2,12,[0],3,0,0,[0],0,0,4153,25.63116749967961,5
39,0,1,5,[0],1,0,0,[0],0,0,4154,33.732501264968796,5
14,1,1,9,[0],4,0,1,[0],2,1,4155,29.830309550589273,5
18,1,0,6,[0],1,0,1,[0],3,2,4156,20.07960127648894,5
33,1,1,3,[0],0,0,1,[0],1,1,4157,25.63691716071142,5
37,0,3,8,[0],0,0,1,[0],3,0,4158,26.491508201480624,5
35,0,0,10,[0],3,0,1,[0],3,1,4159,26.609712545078956,5
25,0,0,7,[0],5,0,0,[0],0,2,4160,29.333333333333332,5
22,1,4,2,[0],0,0,1,[0],4,0,4161,22.136739730004358,5
32,0,1,9,[0],1,0,1,[0],3,1,4162,23.243408017070564,5
42,0,4,2,[0],4,0,1,[0],3,2,4163,26.92743764172336,5
36,0,4,16,[0],3,0,1,[0],3,0,4164,23.725286160249738,5
41,1,4,19,[0],2,0,0,[0],0,1,4165,37.16563157122598,5
18,1,2,20,[0],4,0,1,[0],2,0,4166,17.75568181818182,5
39,0,4,17,[0],0,0,1,[0],3,2,4167,33.757716049382715,5
35,1,0,10,[0],3,1,1,[0],1,1,4168,24.740937287102444,5
39,0,0,10,[0],2,0,0,[0],0,2,4169,27.5735294117647,5
37,1,4,19,[0],0,0,0,[0],0,0,4170,32.46191135734072,5
21,0,4,23,[0],3,0,1,[0],3,1,4171,21.359914560341757,5
29,1,4,19,[0],4,1,0,[0],0,0,4172,25.393431120318084,5
29,1,1,13,[0],3,0,1,[0],3,0,4173,28.194284249647573,5
28,0,0,14,[0],4,0,0,[0],0,2,4174,31.634581999151262,5
28,1,3,18,[0],4,0,1,[0],3,0,4175,30.021501886486266,5
54,1,4,2,[0],2,0,0,[0],0,0,4176,32.046146450889275,5
23,1,4,17,[0],0,0,1,[0],3,2,4177,28.604764951635367,5
31,0,2,15,[0],3,1,1,[0],2,2,4178,36.12310001876525,5
36,0,1,13,[0],2,0,1,[0],2,0,4179,35.13355254267826,5
24,0,3,21,[0],2,0,1,[0],2,2,4180,28.515624999999993,5
51,0,4,16,[0],4,2,1,[0],2,2,4181,30.864197530864192,5
43,1,1,13,[0],1,0,1,[0],1,0,4182,32.81249999999999,5
34,1,4,23,[0],5,0,1,[0],3,0,4183,36.18758863514109,5
39,1,1,1,[0],5,0,1,[0],4,0,4184,19.5964581216432,5
26,1,0,10,[0],1,0,0,[0],0,2,4185,25.72103221453871,5
34,0,0,24,[0],5,0,1,[0],2,0,4186,32.73160087284269,5
30,1,0,6,[0],2,0,1,[0],4,0,4187,29.72839061303545,5
15,0,3,21,[0],0,0,0,[0],0,1,4188,25.990903183885642,5
30,1,4,17,[0],1,0,1,[0],3,0,4189,26.346494034400994,5
45,0,4,16,[0],2,0,1,[0],1,0,4190,23.938989774631512,5
31,0,1,9,[0],5,1,1,[0],4,2,4191,28.76413410037691,5
23,0,1,9,[0],4,0,1,[0],3,2,4192,21.71806608974573,5
35,1,3,0,[0],4,0,1,[0],4,0,4193,30.407626561472714,5
38,0,4,23,[0],4,0,1,[0],2,2,4194,31.611773249604852,5
46,1,0,24,[0],2,0,1,[0],2,2,4195,26.83864765261977,5
35,1,0,7,[0],1,0,0,[0],0,2,4196,27.476239809017613,5
18,1,4,17,[0],3,0,1,[0],0,1,4197,20.177148524332274,5
26,1,4,17,[0],0,0,1,[0],1,2,4198,35.93749999999999,5
23,1,4,19,[0],0,0,1,[0],3,2,4199,26.672763298277697,5
32,0,1,5,[0],2,0,0,[0],0,0,4200,27.548209366391188,5
23,1,4,23,[0],3,0,1,[0],2,1,4201,23.301094832264035,5
33,1,1,5,[0],1,0,1,[0],3,0,4202,33.27546296296296,5
38,0,2,4,[0],4,0,0,[0],0,0,4203,32.888888888888886,5
14,0,4,2,[0],1,0,1,[0],3,0,4204,35.20430362722993,5
26,0,4,2,[0],4,2,1,[0],2,1,4205,25.461980633463213,5
15,1,0,14,[0],0,2,1,[0],1,1,4206,31.161373901474043,5
21,1,3,21,[0],1,0,0,[0],0,1,4207,40.95778197857594,5
35,0,4,19,[0],0,0,0,[0],0,1,4208,14.518368892816563,5
43,0,4,2,[0],0,0,1,[0],3,0,4209,24.772096710265558,5
27,0,4,2,[0],5,1,1,[0],2,1,4210,28.162493730951734,5
23,1,1,13,[0],5,0,1,[0],2,0,4211,30.666666666666668,5
21,1,1,3,[0],1,2,0,[0],0,1,4212,20.685150239512268,5
41,0,4,16,[0],2,0,1,[0],1,0,4213,29.552549427679498,5
12,0,1,3,[0],5,1,0,[0],0,2,4214,32.446723281525394,5
36,1,4,23,[0],0,0,1,[0],0,2,4215,25.71100826707804,5
22,1,0,7,[0],2,0,1,[0],2,2,4216,34.24499051321209,5
36,1,4,2,[0],3,0,1,[0],1,2,4217,19.94805976890361,5
43,0,4,19,[0],2,0,1,[0],4,0,4218,25.654372397382513,5
33,0,4,23,[0],4,0,1,[0],1,0,4219,29.830309550589273,5
29,1,1,1,[0],2,0,1,[0],2,0,4220,24.67105263157895,5
34,1,1,9,[0],2,0,1,[0],3,0,4221,32.462195923734384,5
43,1,4,17,[0],0,0,1,[0],2,2,4222,25.039918710988534,5
25,1,0,6,[0],1,2,0,[0],0,1,4223,27.18163008641324,5
35,1,4,17,[0],5,0,0,[0],0,0,4224,25.209201358495854,5
16,1,0,7,[0],1,0,0,[0],0,2,4225,32.55618567527831,5
25,1,4,19,[0],1,0,0,[0],0,0,4226,20.195092211553114,5
20,1,4,23,[0],3,0,1,[0],2,2,4227,32.76443835884396,5
41,1,4,23,[0],5,0,0,[0],0,2,4228,32.81249999999999,5
19,0,1,5,[0],4,0,0,[0],0,1,4229,29.761904761904766,5
34,1,4,17,[0],1,0,0,[0],0,2,4230,23.25501863821347,5
28,0,4,17,[0],3,0,1,[0],2,2,4231,22.647376960519203,5
34,1,1,1,[0],0,0,1,[0],2,1,4232,19.4707778735357,5
40,1,4,2,[0],4,1,1,[0],1,2,4233,25.63116749967961,5
34,0,4,2,[0],4,0,1,[0],3,1,4234,31.20256367009614,5
19,1,4,17,[0],3,0,1,[0],2,1,4235,25.390624999999996,5
23,1,4,2,[0],2,2,1,[0],1,0,4236,27.732299776136855,5
32,1,4,23,[0],1,0,1,[0],5,0,4237,23.836734693877553,5
22,1,1,9,[0],1,0,1,[0],3,0,4238,21.383941996057334,5
25,1,4,2,[0],2,0,0,[0],0,2,4239,22.096807907073963,5
29,1,1,3,[0],5,0,1,[0],2,2,4240,32.031085906322204,5
30,1,1,5,[0],0,2,1,[0],2,1,4241,20.685150239512268,5
23,0,3,21,[0],5,0,0,[0],0,1,4242,27.032871972318333,5
34,0,1,9,[0],0,2,0,[0],0,2,4243,32.46191135734072,5
24,0,0,7,[0],1,0,1,[0],1,2,4244,24.96494647925858,5
24,1,4,19,[0],1,0,1,[0],2,2,4245,33.49768527230984,5
22,1,4,23,[0],5,0,1,[0],4,2,4246,25.437480812245077,5
36,1,4,2,[0],3,1,0,[0],0,0,4247,25.315454293738377,5
23,0,3,21,[0],5,0,1,[0],3,0,4248,29.017447199265384,5
36,0,4,16,[0],4,2,1,[0],1,2,4249,23.458562375266975,5
17,1,4,17,[0],3,0,1,[0],3,0,4250,36.979547114682255,5
35,1,4,23,[0],4,0,1,[0],4,2,4251,21.338210638622158,5
31,0,0,10,[0],4,0,0,[0],0,2,4252,22.40817898532965,5
16,1,4,23,[0],3,0,1,[0],3,1,4253,25.180785123966942,5
45,0,1,3,[0],5,0,1,[0],3,2,4254,30.11940191473341,5
33,0,2,12,[0],5,2,1,[0],2,2,4255,30.062101973814325,5
30,0,4,2,[0],5,0,1,[0],2,2,4256,23.98687034465345,5
39,1,0,6,[0],2,0,1,[0],4,1,4257,28.162493730951734,5
34,0,3,22,[0],1,0,1,[0],2,2,4258,21.50294250792214,5
40,0,3,8,[0],0,1,1,[0],1,1,4259,31.249999999999993,5
20,1,0,10,[0],3,0,1,[0],3,2,4260,25.46938775510204,5
35,0,1,3,[0],1,0,0,[0],0,1,4261,29.996712689020377,5
21,1,0,24,[0],0,0,1,[0],2,2,4262,19.60519199567334,5
23,0,4,2,[0],4,1,1,[0],2,2,4263,33.56351992592878,5
30,1,4,16,[0],2,0,0,[0],0,2,4264,25.142857142857142,5
39,0,3,21,[0],3,0,1,[0],2,2,4265,37.65465303926843,5
19,0,4,23,[0],5,0,1,[0],1,0,4266,29.585798816568044,5
22,0,0,6,[0],0,0,1,[0],2,0,4267,25.970115548195267,5
23,1,4,16,[0],0,0,1,[0],4,0,4268,26.14268848035082,5
29,1,4,17,[0],3,2,1,[0],2,2,4269,30.48665738266401,5
34,0,4,2,[0],2,0,1,[0],3,2,4270,30.062101973814325,5
18,0,4,19,[0],3,0,1,[0],2,2,4271,28.959000152415786,5
25,1,1,1,[0],5,0,1,[0],2,2,4272,26.314635323012148,5
39,0,1,13,[0],4,0,1,[0],2,2,4273,23.423557406305775,5
32,1,1,13,[0],3,0,0,[0],0,1,4274,17.632653061224488,5
23,0,3,22,[0],2,1,1,[0],1,2,4275,20.060954438486167,5
19,0,4,16,[0],0,0,0,[0],0,2,4276,24.06404738766255,5
14,0,1,9,[0],3,0,0,[0],0,1,4277,28.444444444444443,5
41,1,4,2,[0],2,0,1,[0],2,0,4278,25.59373706198954,5
28,0,0,7,[0],3,1,1,[0],2,0,4279,22.95908765854944,5
20,1,4,16,[0],2,2,1,[0],3,0,4280,24.524346347059055,5
22,0,1,5,[0],4,1,1,[0],3,1,4281,27.763429752066116,5
35,1,4,23,[0],5,2,0,[0],0,2,4282,19.473406629072173,5
24,0,1,1,[0],0,0,1,[0],1,0,4283,20.715693808680545,5
27,1,4,16,[0],4,0,1,[0],1,2,4284,26.729927495071667,5
32,1,0,10,[0],1,0,0,[0],0,2,4285,25.558846200657225,5
14,1,4,19,[0],5,0,1,[0],3,0,4286,29.475842624631554,5
41,0,4,16,[0],3,2,1,[0],3,0,4287,28.228978666296452,5
35,1,4,2,[0],4,1,1,[0],2,0,4288,32.87070854638422,5
33,0,4,16,[0],1,0,1,[0],0,1,4289,29.094282341035587,5
41,1,1,13,[0],5,1,1,[0],2,1,4290,19.72386587771203,5
27,0,0,6,[0],2,0,1,[0],2,0,4291,27.772267407260465,5
37,0,4,23,[0],2,0,1,[0],1,0,4292,33.76038781163435,5
29,0,4,23,[0],4,0,0,[0],0,1,4293,31.24523700655387,5
16,0,1,1,[0],2,0,1,[0],3,0,4294,40.888888888888886,5
44,1,3,21,[0],2,0,1,[0],3,0,4295,24.83576349943919,5
20,0,1,5,[0],3,1,0,[0],0,1,4296,25.654372397382513,5
